block,trial,s1_state,direction,coherence,response,rt,drift_rate_1,drift_rate_2,bound_1,bound_2,offset_1,offset_2,pair
-0.5,0,True,left,0.15150134584034,right,0.431031942367554,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,1,False,right,0.401499732400397,left,0.393173933029175,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,2,True,right,0.15150134584034,left,0.653867959976196,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,3,True,left,0.15150134584034,left,1.42128396034241,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,4,False,right,0.401499732400397,right,0.637525081634522,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,5,True,right,0.15150134584034,right,0.481936931610107,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,6,True,left,0.15150134584034,left,1.19107699394226,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,7,False,left,0.401499732400397,left,0.525414943695068,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,8,True,right,0.15150134584034,right,0.783114910125732,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,9,False,right,0.401499732400397,left,0.438146829605103,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,10,True,left,0.15150134584034,left,0.71672797203064,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,11,True,left,0.15150134584034,left,0.889015913009644,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,12,False,left,0.401499732400397,right,0.578502893447876,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,13,True,left,0.15150134584034,left,1.25189399719238,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,14,False,left,0.401499732400397,right,0.696032047271729,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,15,True,right,0.15150134584034,right,1.09127116203308,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,16,True,right,0.15150134584034,left,0.89974308013916,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,17,True,right,0.15150134584034,right,2.05519104003906,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,18,True,right,0.15150134584034,left,0.848137855529785,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,19,True,left,0.15150134584034,left,0.652962923049927,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,20,True,right,0.15150134584034,left,1.29382491111755,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,21,True,left,0.15150134584034,right,0.56470799446106,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,22,True,left,0.15150134584034,left,0.732524871826172,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,23,False,right,0.401499732400397,right,0.601607084274292,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,24,False,left,0.401499732400397,left,0.690623998641968,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,25,True,right,0.15150134584034,right,2.13600206375122,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,26,False,right,0.401499732400397,right,0.545191049575806,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,27,False,right,0.401499732400397,right,0.388653993606567,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,28,True,left,0.15150134584034,right,0.789716958999634,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,29,True,right,0.15150134584034,right,0.739584922790527,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,30,True,right,0.15150134584034,right,1.24147391319275,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,31,False,left,0.401499732400397,right,0.687971115112305,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,32,False,left,0.401499732400397,left,0.649457931518555,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,33,False,right,0.401499732400397,right,0.556630849838257,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,34,True,right,0.15150134584034,right,0.557371854782105,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,35,False,right,0.401499732400397,left,0.433928966522217,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,36,False,left,0.401499732400397,left,0.493710994720459,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,37,True,left,0.15150134584034,left,0.550076007843018,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,38,True,left,0.15150134584034,left,0.549999952316284,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
-0.5,39,True,left,0.15150134584034,left,0.6910719871521,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
0,0,False,left,0.401499732400397,left,0.513852834701538,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
0,1,False,right,0.401499732400397,left,0.364110946655273,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
0,2,True,left,0.15150134584034,left,0.544781923294067,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
0,3,True,right,0.15150134584034,left,0.51187014579773,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
0,4,False,left,0.401499732400397,left,0.366750001907349,5.22007655127425,1.83412508926723,0.694578113210168,0.745933728836887,0,0,20220519
