block,trial,s1_state,direction,coherence,response,rt,drift_rate_1,drift_rate_2,bound_1,bound_2,offset_1,offset_2,pair
-0.5,0,True,left,0.112614792732149,left,2.03153896331787,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,1,True,right,0.112614792732149,left,2.42040801048279,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,2,True,right,0.112614792732149,left,0.89397406578064,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,3,False,right,0.442671623498244,left,0.762860059738159,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,4,True,left,0.112614792732149,left,1.26211500167847,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,5,True,right,0.112614792732149,left,1.37246608734131,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,6,False,left,0.442671623498244,left,0.526916980743408,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,7,False,left,0.442671623498244,left,0.54887318611145,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,8,True,right,0.112614792732149,right,1.55229902267456,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,9,True,left,0.112614792732149,left,1.07778000831604,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,10,False,right,0.442671623498244,right,0.921958208084106,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,11,False,right,0.442671623498244,left,0.54894495010376,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,12,True,right,0.112614792732149,left,1.38396692276001,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,13,True,left,0.112614792732149,left,1.05524396896362,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,14,False,left,0.442671623498244,left,0.530253171920776,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,15,False,right,0.442671623498244,left,1.11078882217407,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,16,False,left,0.442671623498244,left,0.572384119033814,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,17,False,left,0.442671623498244,right,0.857796907424927,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,18,True,right,0.112614792732149,right,0.796263933181763,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,19,False,left,0.442671623498244,left,0.781330823898315,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,20,True,left,0.112614792732149,right,0.788671970367431,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,21,False,right,0.442671623498244,right,0.784942865371704,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,22,True,right,0.112614792732149,right,0.884491920471191,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,23,False,right,0.442671623498244,left,0.461091995239258,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,24,False,right,0.442671623498244,left,0.711884021759033,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,25,False,left,0.442671623498244,right,0.581567049026489,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,26,True,right,0.112614792732149,right,0.916193008422852,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,27,False,right,0.442671623498244,right,0.554744958877564,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,28,False,left,0.442671623498244,left,0.878243923187256,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,29,False,left,0.442671623498244,left,1.58532094955444,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,30,False,left,0.442671623498244,right,0.765384197235107,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,31,True,left,0.112614792732149,right,1.02061200141907,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,32,False,left,0.442671623498244,left,0.669173955917358,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,33,True,right,0.112614792732149,left,1.1082718372345,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,34,False,right,0.442671623498244,right,0.606863975524902,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,35,False,left,0.442671623498244,left,0.801218986511231,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,36,False,left,0.442671623498244,right,1.43672108650208,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,37,False,left,0.442671623498244,left,0.683531999588013,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,38,True,right,0.112614792732149,left,1.30259084701538,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
-0.5,39,True,right,0.112614792732149,right,1.10111308097839,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,0,False,left,0.442671623498244,left,0.75967001914978,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,1,True,right,0.112614792732149,right,1.00406408309937,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,2,True,right,0.112614792732149,right,0.694047927856445,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,3,True,left,0.112614792732149,left,1.31919002532959,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,4,False,left,0.442671623498244,left,0.542914867401123,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,5,False,right,0.442671623498244,left,0.357678890228271,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,6,False,left,0.442671623498244,right,0.660912990570068,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,7,False,right,0.442671623498244,left,0.722203969955444,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,8,True,left,0.112614792732149,left,2.13554191589355,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,9,True,right,0.112614792732149,right,1.02028799057007,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,10,False,right,0.442671623498244,right,0.922500133514404,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,11,False,left,0.442671623498244,left,0.494334936141968,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,12,True,right,0.112614792732149,left,1.67748212814331,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,13,True,right,0.112614792732149,right,0.836061000823975,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,14,False,right,0.442671623498244,left,0.488131999969482,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,15,True,right,0.112614792732149,right,1.34518504142761,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,16,False,right,0.442671623498244,right,0.611025094985962,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,17,True,right,0.112614792732149,left,2.11123609542847,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,18,False,right,0.442671623498244,right,0.686429023742676,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,19,True,left,0.112614792732149,left,0.923954963684082,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,20,False,left,0.442671623498244,left,0.469270944595337,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,21,True,left,0.112614792732149,left,0.721855878829956,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,22,True,left,0.112614792732149,left,0.701452970504761,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,23,True,right,0.112614792732149,left,0.718310117721558,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,24,False,left,0.442671623498244,left,0.619421005249023,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,25,True,right,0.112614792732149,right,0.990479946136475,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,26,True,right,0.112614792732149,right,0.984606027603149,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,27,False,left,0.442671623498244,left,0.497591972351074,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,28,True,left,0.112614792732149,left,1.1339259147644,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,29,False,right,0.442671623498244,right,0.746111869812012,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,30,False,right,0.442671623498244,right,0.551792144775391,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,31,True,left,0.112614792732149,left,1.18105888366699,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,32,False,right,0.442671623498244,left,0.51171612739563,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,33,False,right,0.442671623498244,right,0.61503005027771,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,34,False,right,0.442671623498244,right,0.977930068969727,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,35,False,left,0.442671623498244,left,0.710239887237549,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,36,True,left,0.112614792732149,left,1.19224286079407,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
0,37,False,left,0.442671623498244,left,0.548120975494385,8.54680473297662,1.52944164326615,0.570709672629669,0.811334348651301,0,0,202205202
