block,trial,s1_state,direction,coherence,response,rt,drift_rate_1,drift_rate_2,bound_1,bound_2,offset_1,offset_2,pair
-0.5,0,FALSE,right,0.223829919,right,0.997625828,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,1,FALSE,left,0.223829919,right,0.721549034,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,2,FALSE,right,0.223829919,right,0.489856005,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,3,TRUE,right,0.229032398,right,1.033743143,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,4,TRUE,left,0.229032398,right,0.93877697,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,5,FALSE,left,0.223829919,left,0.422071934,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,6,FALSE,right,0.223829919,left,0.477017164,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,7,TRUE,right,0.229032398,right,1.045533895,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,8,FALSE,left,0.223829919,left,0.487123013,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,9,TRUE,left,0.229032398,right,0.738980055,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,10,FALSE,left,0.223829919,right,0.474079847,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,11,FALSE,left,0.223829919,right,0.483454943,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,12,TRUE,right,0.229032398,right,1.031951904,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,13,TRUE,left,0.229032398,left,1.559401035,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,14,FALSE,left,0.223829919,right,0.633370876,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,15,TRUE,right,0.229032398,right,0.925672054,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,16,FALSE,right,0.223829919,left,0.560033083,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,17,TRUE,right,0.229032398,right,0.595033169,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,18,FALSE,left,0.223829919,left,0.785105944,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,19,TRUE,right,0.229032398,right,0.874714136,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,20,TRUE,right,0.229032398,right,0.768048048,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,21,FALSE,left,0.223829919,left,0.528470039,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,22,FALSE,left,0.223829919,left,0.575080156,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,23,TRUE,left,0.229032398,right,1.0144279,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,24,FALSE,left,0.223829919,left,0.578056812,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,25,FALSE,right,0.223829919,right,0.526456118,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,26,FALSE,right,0.223829919,right,0.567471981,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,27,FALSE,left,0.223829919,right,0.581888914,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,28,TRUE,left,0.229032398,left,1.14050293,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,29,TRUE,left,0.229032398,left,1.371168137,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,30,FALSE,left,0.223829919,right,0.632491827,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,31,TRUE,right,0.229032398,right,0.837898016,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,32,TRUE,right,0.229032398,right,0.689895868,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,33,TRUE,left,0.229032398,left,1.275635958,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,34,FALSE,right,0.223829919,right,0.662431002,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,35,TRUE,right,0.229032398,left,1.506896019,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,36,FALSE,right,0.223829919,right,1.222100019,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,37,FALSE,right,0.223829919,right,1.436888933,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,38,TRUE,left,0.229032398,left,1.104413033,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
-0.5,39,TRUE,right,0.229032398,right,1.108664989,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,0,TRUE,left,0.229032398,right,1.372288942,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,1,TRUE,right,0.229032398,right,0.881655931,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,2,TRUE,left,0.229032398,left,0.998616934,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,3,TRUE,left,0.229032398,left,0.824094772,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,4,FALSE,left,0.223829919,right,0.554955959,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,5,FALSE,right,0.223829919,right,1.109217882,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,6,TRUE,left,0.229032398,left,0.929316998,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,7,FALSE,right,0.223829919,right,0.711601973,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,8,TRUE,right,0.229032398,right,0.969464064,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,9,FALSE,right,0.223829919,right,0.742124081,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,10,TRUE,left,0.229032398,left,0.834296942,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,11,TRUE,right,0.229032398,right,1.679676056,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,12,FALSE,right,0.223829919,right,0.878934145,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,13,FALSE,left,0.223829919,right,0.766477108,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,14,TRUE,right,0.229032398,left,0.77497983,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,15,TRUE,left,0.229032398,left,0.950298786,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,16,TRUE,left,0.229032398,left,1.256044865,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,17,TRUE,right,0.229032398,right,1.004858971,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,18,TRUE,left,0.229032398,left,0.774581909,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,19,TRUE,right,0.229032398,right,1.031570911,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,20,FALSE,left,0.223829919,right,0.767325163,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,21,TRUE,right,0.229032398,left,1.231896877,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,22,FALSE,left,0.223829919,right,0.677664995,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,23,FALSE,left,0.223829919,left,1.141539097,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,24,FALSE,left,0.223829919,left,1.16683197,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,25,TRUE,right,0.229032398,right,1.184199095,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,26,TRUE,left,0.229032398,left,1.005470037,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,27,FALSE,right,0.223829919,right,0.995784044,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,28,FALSE,right,0.223829919,right,0.889959097,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,29,TRUE,left,0.229032398,left,0.943875074,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,30,TRUE,right,0.229032398,left,0.934362888,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,31,FALSE,left,0.223829919,right,0.575178146,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,32,FALSE,right,0.223829919,right,0.746780157,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,33,TRUE,left,0.229032398,left,1.515066862,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,34,TRUE,left,0.229032398,left,0.893064976,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,35,FALSE,right,0.223829919,right,0.691380978,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
0,36,TRUE,left,0.229032398,right,1.301325083,3.165400891,3.336863185,0.75768522,0.735458072,0,0,20220713
