block,trial,s1_state,direction,coherence,response,rt,drift_rate_1,drift_rate_2,bound_1,bound_2,offset_1,offset_2,pair
-0.5,0,True,left,0.217401631255082,left,1.12163901329041,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,1,True,left,0.217401631255082,right,1.31154084205627,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,2,True,left,0.217401631255082,left,0.937245845794678,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,3,True,right,0.217401631255082,right,1.26665902137756,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,4,False,right,0.186511024204548,right,2.09913802146912,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,5,True,right,0.217401631255082,right,1.51079201698303,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,6,True,right,0.217401631255082,right,1.25831604003906,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,7,True,right,0.217401631255082,right,1.0876579284668,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,8,True,left,0.217401631255082,left,0.815515995025635,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,9,True,left,0.217401631255082,left,1.33045506477356,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,10,True,right,0.217401631255082,right,0.713623046875,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,11,True,right,0.217401631255082,right,1.08970189094543,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,12,False,left,0.186511024204548,left,1.15850186347961,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,13,True,left,0.217401631255082,left,1.12607097625732,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,14,True,left,0.217401631255082,right,1.54596400260925,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,15,True,right,0.217401631255082,left,1.06626915931702,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,16,True,right,0.217401631255082,right,0.82166314125061,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,17,True,left,0.217401631255082,left,1.01409506797791,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,18,False,left,0.186511024204548,left,1.83574891090393,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,19,False,right,0.186511024204548,right,1.13666105270386,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,20,False,left,0.186511024204548,right,0.7434401512146,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,21,True,right,0.217401631255082,right,1.4271719455719,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,22,False,left,0.186511024204548,left,1.72705698013306,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,23,True,right,0.217401631255082,right,0.61727786064148,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,24,True,right,0.217401631255082,left,1.00980496406555,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,25,True,right,0.217401631255082,right,0.738584041595459,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,26,True,left,0.217401631255082,right,1.11099696159363,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,27,False,left,0.186511024204548,left,1.53130698204041,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,28,True,right,0.217401631255082,right,1.00054097175598,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,29,True,right,0.217401631255082,right,1.21660709381104,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,30,False,left,0.186511024204548,left,1.29847097396851,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,31,False,right,0.186511024204548,right,0.660905838012695,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,32,True,left,0.217401631255082,left,1.15585994720459,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,33,True,left,0.217401631255082,right,1.2793710231781,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,34,False,left,0.186511024204548,left,0.924926996231079,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,35,True,right,0.217401631255082,right,1.01758599281311,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,36,False,left,0.186511024204548,left,0.868000984191895,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,37,True,right,0.217401631255082,right,0.835117101669312,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,38,False,left,0.186511024204548,right,0.836257934570313,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
-0.5,39,True,right,0.217401631255082,right,0.931207895278931,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,0,True,left,0.217401631255082,left,1.51649713516235,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,1,True,right,0.217401631255082,right,0.645968914031982,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,2,True,left,0.217401631255082,left,0.677063941955566,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,3,False,right,0.186511024204548,right,0.816125154495239,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,4,True,right,0.217401631255082,right,0.871300935745239,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,5,False,right,0.186511024204548,left,0.833059072494507,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,6,True,right,0.217401631255082,right,0.544428110122681,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,7,False,right,0.186511024204548,right,0.936423063278198,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,8,True,left,0.217401631255082,left,0.582253932952881,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,9,False,right,0.186511024204548,right,0.727566003799439,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,10,True,right,0.217401631255082,right,1.59772515296936,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,11,True,right,0.217401631255082,right,1.12757802009583,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
0,12,False,left,0.186511024204548,left,1.05891489982605,2.44356333949441,3.6311736349793,1.03401790159204,0.811078582496719,0,0,202205201
