block,trial,s1_state,direction,coherence,response,rt,drift_rate_1,drift_rate_2,bound_1,bound_2,offset_1,offset_2,pair
-0.5,0,False,right,0.089397550852767,left,1.42690086364746,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,1,True,right,0.483359552659962,right,0.597399950027466,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,2,False,left,0.089397550852767,right,0.892302989959717,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,3,False,left,0.089397550852767,left,0.90451979637146,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,4,True,right,0.483359552659962,right,0.512946844100952,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,5,True,left,0.483359552659962,left,0.832411050796509,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,6,True,left,0.483359552659962,right,0.624748945236206,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,7,True,right,0.483359552659962,right,0.820050001144409,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,8,False,right,0.089397550852767,left,0.912420988082886,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,9,True,left,0.483359552659962,right,0.66973090171814,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,10,False,right,0.089397550852767,right,0.632832050323486,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,11,True,left,0.483359552659962,right,0.643510103225708,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,12,True,right,0.483359552659962,right,0.634060144424439,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,13,False,left,0.089397550852767,right,0.681522846221924,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,14,True,right,0.483359552659962,right,0.680649042129517,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,15,False,right,0.089397550852767,left,0.875805139541626,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,16,False,right,0.089397550852767,left,1.30673599243164,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,17,False,right,0.089397550852767,right,1.06898593902588,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,18,True,left,0.483359552659962,right,1.23922801017761,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,19,False,left,0.089397550852767,left,0.725543975830078,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,20,True,right,0.483359552659962,right,1.2392520904541,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,21,False,left,0.089397550852767,left,0.644241094589233,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,22,False,right,0.089397550852767,left,1.25896215438843,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,23,False,left,0.089397550852767,left,0.978080034255981,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,24,True,left,0.483359552659962,left,1.13531589508057,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,25,True,left,0.483359552659962,left,1.06943082809448,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,26,False,right,0.089397550852767,right,0.749452114105225,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,27,True,right,0.483359552659962,right,0.666468143463135,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,28,True,left,0.483359552659962,left,1.27618193626404,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,29,True,left,0.483359552659962,right,0.668523073196411,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,30,False,right,0.089397550852767,right,1.05370807647705,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,31,False,left,0.089397550852767,left,1.0152440071106,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,32,False,right,0.089397550852767,right,1.09080410003662,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,33,False,right,0.089397550852767,left,0.979848146438599,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,34,True,right,0.483359552659962,right,1.15298509597778,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,35,True,left,0.483359552659962,left,0.882169961929321,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,36,False,left,0.089397550852767,right,0.788141965866089,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,37,False,left,0.089397550852767,left,0.85931396484375,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,38,True,right,0.483359552659962,right,0.799531936645508,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
-0.5,39,True,left,0.483359552659962,left,0.961645841598511,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,0,False,left,0.089397550852767,left,0.952413082122803,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,1,False,right,0.089397550852767,right,0.637005805969238,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,2,True,right,0.483359552659962,left,0.960253000259399,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,3,True,right,0.483359552659962,left,1.26649308204651,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,4,True,left,0.483359552659962,left,0.965681791305542,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
0,5,True,right,0.483359552659962,left,0.999372005462646,1.8514375468333,14.7173141567557,0.613811589263415,0.417503648896335,0,0,20220518
